case_id,activity_name,start_timestamp,end_timestamp,resource,agent
43,Lapping - Machine 1,2012-02-20 09:48:00+00:00,2012-02-20 10:24:00+00:00,Machine 1 - Lapping,4
43,Final Inspection Q.C.,2012-02-20 11:11:00+00:00,2012-02-20 12:11:00+00:00,Quality Check 1,0
43,Packing,2012-02-21 00:00:00+00:00,2012-02-21 01:00:00+00:00,Packing,14
43,Packing,2012-02-21 00:00:00+00:00,2012-02-21 01:00:00+00:00,Packing,14
46,Turning & Milling - Machine 6,2012-01-29 00:00:00+00:00,2012-01-29 01:15:00+00:00,Machine 6 - Turning & Milling,13
46,Turning & Milling - Machine 6,2012-01-31 09:30:00+00:00,2012-01-31 15:57:00+00:00,Machine 6 - Turning & Milling,13
46,Turning & Milling - Machine 6,2012-01-31 17:01:00+00:00,2012-01-31 20:06:00+00:00,Machine 6 - Turning & Milling,13
46,Turning & Milling - Machine 6,2012-01-31 20:04:00+00:00,2012-01-31 22:40:00+00:00,Machine 6 - Turning & Milling,13
46,Turning & Milling - Machine 6,2012-01-31 22:41:00+00:00,2012-02-01 03:21:00+00:00,Machine 6 - Turning & Milling,13
46,Turning & Milling Q.C.,2012-02-01 09:16:00+00:00,2012-02-01 11:11:00+00:00,Quality Check 1,0
46,Lapping - Machine 1,2012-02-01 14:50:00+00:00,2012-02-01 14:50:00+00:00,Machine 1 - Lapping,4
46,Laser Marking - Machine 7,2012-02-01 14:50:00+00:00,2012-02-01 16:05:00+00:00,Machine 7- Laser Marking,9
46,Final Inspection Q.C.,2012-02-01 15:03:00+00:00,2012-02-01 15:56:00+00:00,Quality Check 1,0
46,Final Inspection Q.C.,2012-02-02 06:49:00+00:00,2012-02-02 07:01:00+00:00,Quality Check 1,0
46,Packing,2012-02-03 00:00:00+00:00,2012-02-03 01:00:00+00:00,Packing,14
48,Turning & Milling - Machine 4,2012-01-31 08:27:00+00:00,2012-01-31 16:08:00+00:00,Machine 4 - Turning & Milling,2
48,Turning & Milling - Machine 4,2012-01-31 19:48:00+00:00,2012-01-31 23:55:00+00:00,Machine 4 - Turning & Milling,2
48,Turning & Milling - Machine 4,2012-01-31 23:56:00+00:00,2012-02-01 06:43:00+00:00,Machine 4 - Turning & Milling,2
48,Turning & Milling Q.C.,2012-02-01 07:00:00+00:00,2012-02-01 08:40:00+00:00,Quality Check 1,0
48,Turning & Milling - Machine 4,2012-02-01 09:00:00+00:00,2012-02-01 11:28:00+00:00,Machine 4 - Turning & Milling,2
48,Turning & Milling Q.C.,2012-02-01 13:50:00+00:00,2012-02-01 14:33:00+00:00,Quality Check 1,0
48,Laser Marking - Machine 7,2012-02-01 14:56:00+00:00,2012-02-01 15:24:00+00:00,Machine 7- Laser Marking,9
48,Lapping - Machine 1,2012-02-01 15:24:00+00:00,2012-02-01 17:07:00+00:00,Machine 1 - Lapping,4
48,Round Grinding - Manual,2012-02-01 18:18:00+00:00,2012-02-01 23:34:00+00:00,Machine 27 - Grinding,11
48,Round Grinding - Manual,2012-02-02 07:24:00+00:00,2012-02-02 14:33:00+00:00,Machine 27 - Grinding,11
48,Round Grinding - Manual,2012-02-02 19:02:00+00:00,2012-02-02 23:53:00+00:00,Machine 27 - Grinding,11
48,Round Grinding - Manual,2012-02-03 06:47:00+00:00,2012-02-03 11:54:00+00:00,Machine 27 - Grinding,11
48,Round Grinding - Machine 2,2012-02-03 09:51:00+00:00,2012-02-03 12:55:00+00:00,Machine 2 - Round Grinding,8
48,Round Grinding - Machine 2,2012-02-05 09:09:00+00:00,2012-02-05 10:15:00+00:00,Machine 2 - Round Grinding,8
48,Round Grinding - Manual,2012-02-05 09:11:00+00:00,2012-02-05 17:48:00+00:00,Machine 27 - Grinding,11
48,Round Grinding - Machine 2,2012-02-05 10:17:00+00:00,2012-02-05 12:15:00+00:00,Machine 2 - Round Grinding,8
48,Round Grinding - Machine 2,2012-02-05 14:04:00+00:00,2012-02-05 17:55:00+00:00,Machine 2 - Round Grinding,8
48,Round Grinding - Machine 12,2012-02-05 16:00:00+00:00,2012-02-05 17:12:00+00:00,Machine 12 - Grinding,18
48,Round Grinding - Machine 12,2012-02-05 17:13:00+00:00,2012-02-05 17:48:00+00:00,Machine 12 - Grinding,18
48,Round Grinding - Manual,2012-02-05 17:48:00+00:00,2012-02-05 23:44:00+00:00,Machine 27 - Grinding,11
48,Round Grinding - Machine 2,2012-02-05 20:04:00+00:00,2012-02-05 23:42:00+00:00,Machine 2 - Round Grinding,8
48,Round Grinding - Machine 12,2012-02-06 06:59:00+00:00,2012-02-06 15:47:00+00:00,Machine 12 - Grinding,18
48,Round Grinding - Machine 2,2012-02-06 10:06:00+00:00,2012-02-06 16:46:00+00:00,Machine 2 - Round Grinding,8
48,Packing,2012-02-07 00:00:00+00:00,2012-02-07 01:00:00+00:00,Packing,14
48,Final Inspection Q.C.,2012-02-07 06:47:00+00:00,2012-02-07 11:47:00+00:00,Quality Check 1,0
48,Round Grinding - Machine 12,2012-02-07 07:08:00+00:00,2012-02-07 13:37:00+00:00,Machine 12 - Grinding,18
48,Packing,2012-02-13 00:00:00+00:00,2012-02-13 01:00:00+00:00,Packing,14
48,Final Inspection Q.C.,2012-02-13 06:53:00+00:00,2012-02-13 09:27:00+00:00,Quality Check 1,0
48,Grinding Rework - Machine 27,2012-03-07 07:15:00+00:00,2012-03-07 10:30:00+00:00,Machine 27 - Grinding,11
48,Packing,2012-03-08 00:00:00+00:00,2012-03-08 01:00:00+00:00,Packing,14
48,Final Inspection Q.C.,2012-03-08 12:27:00+00:00,2012-03-08 13:42:00+00:00,Quality Check 1,0
52,Turning & Milling - Machine 8,2012-02-09 05:09:00+00:00,2012-02-09 06:36:00+00:00,Machine 8 - Turning & Milling,7
52,Turning & Milling - Machine 8,2012-02-21 13:28:00+00:00,2012-02-21 15:38:00+00:00,Machine 8 - Turning & Milling,7
52,Turning & Milling - Machine 8,2012-02-21 15:39:00+00:00,2012-02-21 17:11:00+00:00,Machine 8 - Turning & Milling,7
52,Turning & Milling - Machine 8,2012-02-21 17:11:00+00:00,2012-02-21 17:58:00+00:00,Machine 8 - Turning & Milling,7
52,Turning & Milling - Machine 8,2012-02-22 06:52:00+00:00,2012-02-22 09:19:00+00:00,Machine 8 - Turning & Milling,7
52,Turning & Milling - Machine 8,2012-02-22 09:20:00+00:00,2012-02-22 09:42:00+00:00,Machine 8 - Turning & Milling,7
52,Turning & Milling - Machine 8,2012-02-22 09:42:00+00:00,2012-02-22 18:02:00+00:00,Machine 8 - Turning & Milling,7
52,Turning & Milling - Machine 8,2012-02-23 06:49:00+00:00,2012-02-23 10:43:00+00:00,Machine 8 - Turning & Milling,7
52,Turning & Milling Q.C.,2012-02-24 10:31:00+00:00,2012-02-24 11:46:00+00:00,Quality Check 1,0
52,Flat Grinding - Machine 11,2012-02-24 10:33:00+00:00,2012-02-24 12:08:00+00:00,Machine 11 - Grinding,10
52,Laser Marking - Machine 7,2012-02-26 06:51:00+00:00,2012-02-26 06:52:00+00:00,Machine 7- Laser Marking,9
52,Laser Marking - Machine 7,2012-02-26 10:41:00+00:00,2012-02-26 11:21:00+00:00,Machine 7- Laser Marking,9
52,Final Inspection Q.C.,2012-02-26 15:53:00+00:00,2012-02-26 18:01:00+00:00,Quality Check 1,0
52,Final Inspection Q.C.,2012-02-27 14:14:00+00:00,2012-02-27 14:15:00+00:00,Quality Check 1,0
52,Packing,2012-02-28 00:00:00+00:00,2012-02-28 01:00:00+00:00,Packing,14
52,Packing,2012-02-29 00:00:00+00:00,2012-02-29 01:00:00+00:00,Packing,14
56,Turning - Machine 8,2012-03-06 07:40:00+00:00,2012-03-06 09:09:00+00:00,Machine 8 - Turning & Milling,7
56,Turning - Machine 8,2012-03-07 22:06:00+00:00,2012-03-08 02:08:00+00:00,Machine 8 - Turning & Milling,7
56,Packing,2012-03-08 00:00:00+00:00,2012-03-08 01:00:00+00:00,Packing,14
56,Turning - Machine 8,2012-03-08 02:08:00+00:00,2012-03-08 04:18:00+00:00,Machine 8 - Turning & Milling,7
56,Turning Q.C.,2012-03-08 07:12:00+00:00,2012-03-08 07:46:00+00:00,Quality Check 1,0
56,Lapping - Machine 1,2012-03-08 10:12:00+00:00,2012-03-08 11:25:00+00:00,Machine 1 - Lapping,4
56,Laser Marking - Machine 7,2012-03-08 11:26:00+00:00,2012-03-08 11:44:00+00:00,Machine 7- Laser Marking,9
56,Final Inspection Q.C.,2012-03-08 11:30:00+00:00,2012-03-08 12:19:00+00:00,Quality Check 1,0
58,Round Grinding - Manual,2012-02-09 10:49:00+00:00,2012-02-09 11:16:00+00:00,Machine 27 - Grinding,11
58,Round Grinding - Manual,2012-02-09 12:28:00+00:00,2012-02-09 13:37:00+00:00,Machine 27 - Grinding,11
58,Round Grinding - Manual,2012-02-09 16:02:00+00:00,2012-02-09 18:14:00+00:00,Machine 27 - Grinding,11
58,Round Grinding - Manual,2012-02-11 23:14:00+00:00,2012-02-12 06:12:00+00:00,Machine 27 - Grinding,11
58,Final Inspection Q.C.,2012-02-19 06:50:00+00:00,2012-02-19 15:11:00+00:00,Quality Check 1,0
58,Laser Marking - Machine 7,2012-02-19 15:09:00+00:00,2012-02-19 16:24:00+00:00,Machine 7- Laser Marking,9
58,Packing,2012-02-20 00:00:00+00:00,2012-02-20 01:00:00+00:00,Packing,14
66,Turning - Machine 8,2012-02-19 10:18:00+00:00,2012-02-19 10:58:00+00:00,Machine 8 - Turning & Milling,7
66,Turning - Machine 8,2012-02-19 10:59:00+00:00,2012-02-19 13:26:00+00:00,Machine 8 - Turning & Milling,7
66,Turning Q.C.,2012-02-19 15:52:00+00:00,2012-02-19 15:53:00+00:00,Quality Check 1,0
66,Flat Grinding - Machine 11,2012-02-20 10:24:00+00:00,2012-02-20 11:21:00+00:00,Machine 11 - Grinding,10
66,Lapping - Machine 1,2012-03-01 11:51:00+00:00,2012-03-01 13:58:00+00:00,Machine 1 - Lapping,4
66,Wire Cut - Machine 18,2012-03-08 04:30:00+00:00,2012-03-08 07:00:00+00:00,Machine 18 - Wire Cutting,30
66,Turning Q.C.,2012-03-08 12:28:00+00:00,2012-03-08 15:53:00+00:00,Quality Check 1,0
66,Laser Marking - Machine 7,2012-03-09 12:55:00+00:00,2012-03-09 14:10:00+00:00,Machine 7- Laser Marking,9
66,Lapping - Machine 1,2012-03-09 12:55:00+00:00,2012-03-09 14:10:00+00:00,Machine 1 - Lapping,4
66,Packing,2012-03-11 00:00:00+00:00,2012-03-11 01:00:00+00:00,Packing,14
66,Final Inspection Q.C.,2012-03-11 08:11:00+00:00,2012-03-11 09:26:00+00:00,Quality Check 1,0
68,Turning - Machine 21,2012-02-27 10:30:00+00:00,2012-02-27 15:00:00+00:00,Machine 21 - Turning,17
68,Turning - Machine 8,2012-02-27 16:00:00+00:00,2012-02-27 17:00:00+00:00,Machine 8 - Turning & Milling,7
68,Final Inspection Q.C.,2012-02-28 07:09:00+00:00,2012-02-28 08:40:00+00:00,Quality Check 1,0
68,Packing,2012-02-29 00:00:00+00:00,2012-02-29 01:00:00+00:00,Packing,14
68,Final Inspection Q.C.,2012-02-29 14:00:00+00:00,2012-02-29 14:30:00+00:00,Quality Check 1,0
72,Turning & Milling - Machine 8,2012-02-06 07:48:00+00:00,2012-02-06 17:22:00+00:00,Machine 8 - Turning & Milling,7
72,Turning & Milling - Machine 8,2012-02-06 17:23:00+00:00,2012-02-06 18:09:00+00:00,Machine 8 - Turning & Milling,7
72,Turning & Milling Q.C.,2012-02-07 08:24:00+00:00,2012-02-07 09:50:00+00:00,Quality Check 1,0
72,Flat Grinding - Machine 11,2012-02-12 00:00:00+00:00,2012-02-12 01:15:00+00:00,Machine 11 - Grinding,10
72,Flat Grinding - Machine 11,2012-02-12 10:46:00+00:00,2012-02-12 10:47:00+00:00,Machine 11 - Grinding,10
72,Laser Marking - Machine 7,2012-02-12 10:47:00+00:00,2012-02-12 14:13:00+00:00,Machine 7- Laser Marking,9
72,Flat Grinding - Machine 11,2012-02-12 14:12:00+00:00,2012-02-12 15:27:00+00:00,Machine 11 - Grinding,10
72,Packing,2012-02-14 00:00:00+00:00,2012-02-14 01:00:00+00:00,Packing,14
72,Packing,2012-02-14 00:00:00+00:00,2012-02-14 01:00:00+00:00,Packing,14
72,Final Inspection Q.C.,2012-02-14 12:38:00+00:00,2012-02-14 12:39:00+00:00,Quality Check 1,0
73,Turning & Milling - Machine 4,2012-02-08 06:56:00+00:00,2012-02-08 07:04:00+00:00,Machine 4 - Turning & Milling,2
73,Turning & Milling - Machine 4,2012-02-08 07:22:00+00:00,2012-02-08 16:34:00+00:00,Machine 4 - Turning & Milling,2
73,Turning & Milling - Machine 4,2012-02-08 20:16:00+00:00,2012-02-08 23:45:00+00:00,Machine 4 - Turning & Milling,2
73,Turning & Milling - Machine 4,2012-02-08 23:53:00+00:00,2012-02-09 02:46:00+00:00,Machine 4 - Turning & Milling,2
73,Turning & Milling - Machine 4,2012-02-09 06:58:00+00:00,2012-02-09 09:09:00+00:00,Machine 4 - Turning & Milling,2
73,Turning & Milling - Machine 4,2012-02-09 09:10:00+00:00,2012-02-09 10:26:00+00:00,Machine 4 - Turning & Milling,2
73,Turning & Milling - Machine 4,2012-02-09 10:27:00+00:00,2012-02-09 16:05:00+00:00,Machine 4 - Turning & Milling,2
73,Turning & Milling Q.C.,2012-02-09 10:53:00+00:00,2012-02-09 11:55:00+00:00,Quality Check 1,0
73,Turning & Milling - Machine 4,2012-02-09 17:14:00+00:00,2012-02-09 21:36:00+00:00,Machine 4 - Turning & Milling,2
73,Turning & Milling - Machine 4,2012-02-09 20:15:00+00:00,2012-02-09 22:43:00+00:00,Machine 4 - Turning & Milling,2
73,Turning & Milling Q.C.,2012-02-10 07:47:00+00:00,2012-02-10 08:09:00+00:00,Quality Check 1,0
73,Laser Marking - Machine 7,2012-02-15 14:20:00+00:00,2012-02-15 14:40:00+00:00,Machine 7- Laser Marking,9
73,Round Grinding - Machine 2,2012-02-16 13:39:00+00:00,2012-02-16 15:28:00+00:00,Machine 2 - Round Grinding,8
73,Round Grinding - Machine 2,2012-02-16 15:28:00+00:00,2012-02-16 16:02:00+00:00,Machine 2 - Round Grinding,8
73,Round Grinding - Machine 2,2012-02-16 16:03:00+00:00,2012-02-16 20:13:00+00:00,Machine 2 - Round Grinding,8
73,Round Grinding - Machine 2,2012-02-16 20:13:00+00:00,2012-02-16 21:07:00+00:00,Machine 2 - Round Grinding,8
73,Round Grinding - Machine 2,2012-02-16 21:15:00+00:00,2012-02-16 23:30:00+00:00,Machine 2 - Round Grinding,8
73,Round Grinding - Q.C.,2012-02-17 11:49:00+00:00,2012-02-17 12:13:00+00:00,Quality Check 1,0
73,Packing,2012-02-19 00:00:00+00:00,2012-02-19 01:00:00+00:00,Packing,14
73,Final Inspection Q.C.,2012-02-19 09:00:00+00:00,2012-02-19 13:58:00+00:00,Quality Check 1,0
74,Packing,2012-01-31 00:00:00+00:00,2012-01-31 01:00:00+00:00,Packing,14
74,Final Inspection Q.C.,2012-01-31 08:04:00+00:00,2012-01-31 08:40:00+00:00,Quality Check 1,0
74,Final Inspection Q.C.,2012-01-31 15:11:00+00:00,2012-01-31 16:26:00+00:00,Quality Check 1,0
75,Turning & Milling - Machine 8,2012-02-02 09:16:00+00:00,2012-02-02 10:20:00+00:00,Machine 8 - Turning & Milling,7
75,Turning & Milling - Machine 8,2012-02-02 11:41:00+00:00,2012-02-02 16:00:00+00:00,Machine 8 - Turning & Milling,7
75,Turning & Milling - Machine 8,2012-02-02 16:13:00+00:00,2012-02-02 19:38:00+00:00,Machine 8 - Turning & Milling,7
75,Turning & Milling - Machine 8,2012-02-02 21:00:00+00:00,2012-02-03 00:00:00+00:00,Machine 8 - Turning & Milling,7
75,Turning & Milling - Machine 8,2012-02-03 07:00:00+00:00,2012-02-03 10:30:00+00:00,Machine 8 - Turning & Milling,7
75,Turning & Milling - Machine 8,2012-02-03 10:30:00+00:00,2012-02-03 11:30:00+00:00,Machine 8 - Turning & Milling,7
75,Turning & Milling Q.C.,2012-02-05 11:30:00+00:00,2012-02-05 12:50:00+00:00,Quality Check 1,0
75,Laser Marking - Machine 7,2012-02-16 11:51:00+00:00,2012-02-16 11:52:00+00:00,Machine 7- Laser Marking,9
75,Lapping - Machine 1,2012-02-16 14:15:00+00:00,2012-02-16 14:53:00+00:00,Machine 1 - Lapping,4
75,Round Grinding - Machine 12,2012-02-17 07:00:00+00:00,2012-02-17 08:30:00+00:00,Machine 12 - Grinding,18
75,Round Grinding - Machine 12,2012-02-17 08:30:00+00:00,2012-02-17 12:30:00+00:00,Machine 12 - Grinding,18
75,Round Grinding - Machine 12,2012-02-19 09:20:00+00:00,2012-02-19 12:00:00+00:00,Machine 12 - Grinding,18
75,Packing,2012-02-21 00:00:00+00:00,2012-02-21 01:00:00+00:00,Packing,14
75,Final Inspection Q.C.,2012-02-21 09:30:00+00:00,2012-02-21 10:20:00+00:00,Quality Check 1,0
76,Round Grinding - Machine 12,2012-02-19 12:00:00+00:00,2012-02-19 12:30:00+00:00,Machine 12 - Grinding,18
76,Packing,2012-02-21 00:00:00+00:00,2012-02-21 01:00:00+00:00,Packing,14
76,Final Inspection Q.C.,2012-02-21 09:18:00+00:00,2012-02-21 10:19:00+00:00,Quality Check 1,0
77,Turning & Milling - Machine 9,2012-01-31 09:35:00+00:00,2012-01-31 16:01:00+00:00,Machine 9 - Turning & Milling,6
77,Turning & Milling - Machine 9,2012-02-01 10:48:00+00:00,2012-02-01 16:04:00+00:00,Machine 9 - Turning & Milling,6
77,Turning & Milling - Machine 9,2012-02-01 16:06:00+00:00,2012-02-01 23:42:00+00:00,Machine 9 - Turning & Milling,6
77,Turning & Milling - Machine 9,2012-02-02 16:22:00+00:00,2012-02-02 23:40:00+00:00,Machine 9 - Turning & Milling,6
77,Turning & Milling - Machine 9,2012-02-05 02:13:00+00:00,2012-02-05 06:38:00+00:00,Machine 9 - Turning & Milling,6
77,Turning & Milling - Machine 9,2012-02-05 07:11:00+00:00,2012-02-05 17:47:00+00:00,Machine 9 - Turning & Milling,6
77,Turning & Milling Q.C.,2012-02-05 09:00:00+00:00,2012-02-05 12:00:00+00:00,Quality Check 1,0
77,Turning & Milling - Machine 9,2012-02-05 20:34:00+00:00,2012-02-06 06:39:00+00:00,Machine 9 - Turning & Milling,6
77,Turning & Milling - Machine 9,2012-02-06 06:58:00+00:00,2012-02-06 17:49:00+00:00,Machine 9 - Turning & Milling,6
77,Turning & Milling - Machine 9,2012-02-06 20:16:00+00:00,2012-02-07 06:31:00+00:00,Machine 9 - Turning & Milling,6
77,Turning & Milling - Machine 9,2012-02-07 07:11:00+00:00,2012-02-07 09:21:00+00:00,Machine 9 - Turning & Milling,6
77,Turning & Milling - Machine 10,2012-02-07 09:21:00+00:00,2012-02-07 15:43:00+00:00,Machine 10 - Grinding,15
77,Turning & Milling - Machine 10,2012-02-07 20:17:00+00:00,2012-02-08 00:00:00+00:00,Machine 10 - Grinding,15
77,Round Grinding - Machine 3,2012-02-08 00:00:00+00:00,2012-02-08 01:30:00+00:00,Machine 3 - Round Grinding,1
77,Turning & Milling - Machine 10,2012-02-08 00:00:00+00:00,2012-02-08 06:30:00+00:00,Machine 10 - Grinding,15
77,Round Grinding - Machine 3,2012-02-08 01:30:00+00:00,2012-02-08 06:00:00+00:00,Machine 3 - Round Grinding,1
77,Turning & Milling - Machine 10,2012-02-08 11:40:00+00:00,2012-02-08 17:50:00+00:00,Machine 10 - Grinding,15
77,Turning & Milling Q.C.,2012-02-08 13:20:00+00:00,2012-02-08 14:11:00+00:00,Quality Check 1,0
77,Laser Marking - Machine 7,2012-02-08 14:12:00+00:00,2012-02-08 15:27:00+00:00,Machine 7- Laser Marking,9
77,Round Grinding - Machine 12,2012-02-08 16:00:00+00:00,2012-02-08 17:40:00+00:00,Machine 12 - Grinding,18
77,Flat Grinding - Machine 11,2012-02-08 16:18:00+00:00,2012-02-08 16:19:00+00:00,Machine 11 - Grinding,10
77,Lapping - Machine 1,2012-02-08 16:19:00+00:00,2012-02-08 17:34:00+00:00,Machine 1 - Lapping,4
77,Flat Grinding - Machine 11,2012-02-08 16:20:00+00:00,2012-02-08 19:01:00+00:00,Machine 11 - Grinding,10
77,Round Grinding - Machine 3,2012-02-08 17:43:00+00:00,2012-02-08 20:52:00+00:00,Machine 3 - Round Grinding,1
77,Round Grinding - Machine 12,2012-02-08 17:53:00+00:00,2012-02-08 23:35:00+00:00,Machine 12 - Grinding,18
77,Lapping - Machine 1,2012-02-08 19:02:00+00:00,2012-02-08 20:17:00+00:00,Machine 1 - Lapping,4
77,Flat Grinding - Machine 11,2012-02-08 19:02:00+00:00,2012-02-08 23:34:00+00:00,Machine 11 - Grinding,10
77,Lapping - Machine 1,2012-02-08 19:02:00+00:00,2012-02-08 23:35:00+00:00,Machine 1 - Lapping,4
77,Turning & Milling - Machine 10,2012-02-08 20:12:00+00:00,2012-02-09 06:47:00+00:00,Machine 10 - Grinding,15
77,Lapping - Machine 1,2012-02-08 20:22:00+00:00,2012-02-08 23:56:00+00:00,Machine 1 - Lapping,4
77,Round Grinding - Machine 3,2012-02-08 20:53:00+00:00,2012-02-08 23:40:00+00:00,Machine 3 - Round Grinding,1
77,Turning & Milling - Machine 10,2012-02-09 06:56:00+00:00,2012-02-09 07:57:00+00:00,Machine 10 - Grinding,15
77,Turning & Milling Q.C.,2012-02-09 07:00:00+00:00,2012-02-09 08:40:00+00:00,Quality Check 1,0
77,Round Grinding - Q.C.,2012-02-09 07:00:00+00:00,2012-02-09 08:40:00+00:00,Quality Check 1,0
77,Turning - Machine 8,2012-02-09 07:49:00+00:00,2012-02-09 19:40:00+00:00,Machine 8 - Turning & Milling,7
77,Turning & Milling - Machine 10,2012-02-09 07:58:00+00:00,2012-02-09 10:07:00+00:00,Machine 10 - Grinding,15
77,Flat Grinding - Machine 11,2012-02-09 08:31:00+00:00,2012-02-09 14:08:00+00:00,Machine 11 - Grinding,10
77,Round Grinding - Q.C.,2012-02-09 09:00:00+00:00,2012-02-09 12:50:00+00:00,Quality Check 1,0
77,Turning & Milling Q.C.,2012-02-09 09:00:00+00:00,2012-02-09 12:50:00+00:00,Quality Check 1,0
77,Round Grinding - Machine 3,2012-02-09 10:24:00+00:00,2012-02-09 13:28:00+00:00,Machine 3 - Round Grinding,1
77,Round Grinding - Machine 12,2012-02-09 11:17:00+00:00,2012-02-09 12:27:00+00:00,Machine 12 - Grinding,18
77,Turning & Milling Q.C.,2012-02-09 13:20:00+00:00,2012-02-09 18:05:00+00:00,Quality Check 1,0
77,Round Grinding - Q.C.,2012-02-09 13:20:00+00:00,2012-02-09 18:00:00+00:00,Quality Check 1,0
77,Round Grinding - Machine 3,2012-02-09 13:29:00+00:00,2012-02-09 15:50:00+00:00,Machine 3 - Round Grinding,1
77,Round Grinding - Machine 12,2012-02-09 13:38:00+00:00,2012-02-09 15:49:00+00:00,Machine 12 - Grinding,18
77,Lapping - Machine 1,2012-02-09 14:11:00+00:00,2012-02-10 12:52:00+00:00,Machine 1 - Lapping,4
77,Turning & Milling Q.C.,2012-02-09 14:40:00+00:00,2012-02-09 19:00:00+00:00,Quality Check 1,0
77,Lapping - Machine 1,2012-02-09 18:14:00+00:00,2012-02-09 23:41:00+00:00,Machine 1 - Lapping,4
77,Round Grinding - Machine 12,2012-02-09 18:15:00+00:00,2012-02-09 23:41:00+00:00,Machine 12 - Grinding,18
77,Packing,2012-02-10 00:00:00+00:00,2012-02-10 01:00:00+00:00,Packing,14
77,Round Grinding - Q.C.,2012-02-10 07:00:00+00:00,2012-02-10 08:40:00+00:00,Quality Check 1,0
77,Turning - Machine 8,2012-02-10 07:26:00+00:00,2012-02-10 09:50:00+00:00,Machine 8 - Turning & Milling,7
77,Final Inspection Q.C.,2012-02-10 09:00:00+00:00,2012-02-10 09:56:00+00:00,Quality Check 1,0
77,Deburring - Manual,2012-02-10 09:50:00+00:00,2012-02-10 11:05:00+00:00,Manual Deburring,25
77,Turning - Machine 8,2012-02-10 09:52:00+00:00,2012-02-10 09:53:00+00:00,Machine 8 - Turning & Milling,7
77,Lapping - Machine 1,2012-02-10 12:50:00+00:00,2012-02-10 12:52:00+00:00,Machine 1 - Lapping,4
77,Round Grinding - Machine 3,2012-02-12 07:57:00+00:00,2012-02-12 08:11:00+00:00,Machine 3 - Round Grinding,1
77,Round Grinding - Machine 3,2012-02-12 08:12:00+00:00,2012-02-12 10:03:00+00:00,Machine 3 - Round Grinding,1
77,Round Grinding - Machine 12,2012-02-12 08:19:00+00:00,2012-02-12 10:53:00+00:00,Machine 12 - Grinding,18
77,Round Grinding - Machine 3,2012-02-12 10:05:00+00:00,2012-02-12 13:58:00+00:00,Machine 3 - Round Grinding,1
77,Round Grinding - Machine 3,2012-02-12 13:59:00+00:00,2012-02-12 15:52:00+00:00,Machine 3 - Round Grinding,1
77,Round Grinding - Machine 3,2012-02-12 16:18:00+00:00,2012-02-12 17:22:00+00:00,Machine 3 - Round Grinding,1
77,Round Grinding - Machine 3,2012-02-13 06:55:00+00:00,2012-02-13 07:03:00+00:00,Machine 3 - Round Grinding,1
77,Turning - Machine 8,2012-02-13 08:26:00+00:00,2012-02-13 20:27:00+00:00,Machine 8 - Turning & Milling,7
77,Round Grinding - Machine 3,2012-02-13 09:09:00+00:00,2012-02-13 16:49:00+00:00,Machine 3 - Round Grinding,1
77,Final Inspection Q.C.,2012-02-13 13:20:00+00:00,2012-02-13 18:00:00+00:00,Quality Check 1,0
77,Round Grinding - Machine 3,2012-02-13 16:13:00+00:00,2012-02-13 19:33:00+00:00,Machine 3 - Round Grinding,1
77,Round Grinding - Q.C.,2012-02-14 13:20:00+00:00,2012-02-14 18:02:00+00:00,Quality Check 1,0
77,Turning - Machine 8,2012-02-14 20:30:00+00:00,2012-02-14 20:31:00+00:00,Machine 8 - Turning & Milling,7
77,Round Grinding - Q.C.,2012-02-15 07:00:00+00:00,2012-02-15 08:40:00+00:00,Quality Check 1,0
77,Deburring - Manual,2012-02-15 09:00:00+00:00,2012-02-15 15:47:00+00:00,Manual Deburring,25
77,Round Grinding - Q.C.,2012-02-15 09:00:00+00:00,2012-02-15 12:50:00+00:00,Quality Check 1,0
77,Final Inspection Q.C.,2012-02-15 13:20:00+00:00,2012-02-15 14:20:00+00:00,Quality Check 1,0
77,Turning - Machine 8,2012-02-15 15:51:00+00:00,2012-02-15 15:52:00+00:00,Machine 8 - Turning & Milling,7
77,Packing,2012-02-16 00:00:00+00:00,2012-02-16 01:00:00+00:00,Packing,14
77,Final Inspection Q.C.,2012-02-21 16:00:00+00:00,2012-02-21 18:02:00+00:00,Quality Check 1,0
77,Turning - Machine 8,2012-02-22 00:00:00+00:00,2012-02-22 01:15:00+00:00,Machine 8 - Turning & Milling,7
77,Deburring - Manual,2012-02-22 00:00:00+00:00,2012-02-22 01:15:00+00:00,Manual Deburring,25
77,Final Inspection Q.C.,2012-02-22 07:00:00+00:00,2012-02-22 08:40:00+00:00,Quality Check 1,0
84,Turning & Milling - Machine 8,2012-02-23 10:44:00+00:00,2012-02-23 16:48:00+00:00,Machine 8 - Turning & Milling,7
84,Turning & Milling - Machine 8,2012-02-23 16:49:00+00:00,2012-02-23 17:52:00+00:00,Machine 8 - Turning & Milling,7
84,Turning & Milling - Machine 8,2012-02-24 07:10:00+00:00,2012-02-24 07:39:00+00:00,Machine 8 - Turning & Milling,7
84,Turning & Milling - Machine 8,2012-02-24 07:39:00+00:00,2012-02-24 07:55:00+00:00,Machine 8 - Turning & Milling,7
84,Turning & Milling - Machine 8,2012-02-24 07:55:00+00:00,2012-02-24 13:06:00+00:00,Machine 8 - Turning & Milling,7
